code;name;time;pos;Ngroup;timeGroup;posGroup
1662227353301809006171751527622966600304166757255736270819046309177127482023263440031574990621417832750839916541562683274347908455290764055276666078780132090234339807715364524515104530073936277077882924630995380021263375954244995993361861821327003624594099006835393423869919440417541346331902432817646488115968480766928266864198400061390908869192151965493485366544235665344148106598720146582825508197778881625136111204202586536144200786435692912790479401271783865799474911311758395090835150075950450647117846651793135036805376445070708130659344904861208368352863230310099930127179159851002279632109317531197395175331223306737522627962487933378366259825872963444345008681517765904692775019196545117942934023043916303525617489248400264781511591402525075422959736870095409026850925170190229574047203454061395139443681634691068844846080395310402522726543557407468275359979784646807994125813359282373205155483053736617389727407655462718445952430433982626210929940292135956814852998650586823396928151230122124052840969486782952771503061965888654049479324877781923532038065820639299808283469139271168651074873075581329117808760525913001934750205667989209263494894748657697096800707277928736395495837367786484843608590560713541725978009865369833182235142408222670583030439250220093524282769263594588272005684423159119875096173329001223883551982680211783968580767776423360074183464302769914203047750031688485979498186014989164475448985410491420141022229844939142592858204927522521696725723641190044869756977033076388143441253003159242061344711468730766183136908629340605339324279205931219724266628449181968245361525145558324875303456937124078190837051474333861966597717691027150305519893257167557082277902077761750565544657354634446884779134557353303824634659480536385934708317971959563152155692990634632608955354141846873710909790538751906004593257218385499880499729060069376;María;861252;257;743;881752;743
235756538766152894360979730026635281694992172690870040727488688139316328350135142326461139535761266370224016561550725936986963208282645223136039402105628286004411746966869166711161043877830166327239459984541284490798213077868317055817180713913088725760846066307258063895612610793648460695366476960171140161601423604201287211004933480504999508379425738221765381931065209629143038539290491504479884289983340363911205026490844047156011279558055973145287569202499351703174077081002370930846281269063009209058673226563480536083649331421404573371078686497869209824269439392329631458365757033679915072412665206787193980989791216550983291833654482100512875101647374662544152174230941577320378479863933137469669717781603984500969763360468314799515552645127050343153485269239562982738781540205252070800170944333597398036338935041278358330015781932282345369865910980807487933755165341328077580889651484352540518529143116948102781332215840134282506474895094318236106088153456139907369473783666217265869673565844602640519299934270845698755861068017901177684980234185663295697206200960653751787031910416549727478543775552805637128631529143843226998089158627805199843558475705536884230074319092591728258697884921597892345500462440013557813674581292929124515290584809559531296755892452540924530996831490130169112231923073404465112366627331668968832984069639995585501151061340061614841279634011189520688196400122487070673906647886573787603223933944378158917183168550851302005759059025506545572892977476067235939863025769174564721261058812603931466127370908263502409014666208225220057757952323462251852367468731815337937105883050254910756496826559281053179462462059445225535934282760522666958957701205044868172035187762075615972046502109635116726931298029558384538229517501260294269173760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;JUAN;722113;256;744;266043;744
101485539068914077192098016359288290721831011655607525624948095875172512607494425662504126519097394875005978481246574889529642366751299339461589246347797018997626503401241930007205103686810219861848716210017635322089540482148617151027445731810440977174889684270590208902340768481272850474552214455179478941330694775412257291959768246420988989243883639103221892870776815803871680043131109096231572170439123076794270243685744802182068235271883641341032928227579042881875108153546276428048455193291626617803808405968619699692594748597036875870117873154068160469279329420445002114764258426563844939779822665793752863159562446588630835965685213010446882393085354362194008892184090165846784527244630760379785678602894111142347617387869436380625896519555400301169521564548602771321287644972749570919414469839939702179479172523651499468784296181808538266247517241837464089018364241032656320926929868813243447161035196280368970442932078806117424156742572480318519639838095197074171801330561095090091891551342916747071725787229403343911495069973119892862300523189025082612936958024424959062957888371504883690799197129904044161687807602766928394842348021798801809820801834402737903589678047931061767051561627819756800777225630725334540724370198392790996328611532607704617736409084631227369870708996695846411325476605582409962912167171019223938832349837882661708184404045406491439838567411191576725406845190683357198035137040036912485479691211834560609538649289917509109601715301972240452503734889554222246365569853348806489166683791206618887005340519063085654033656665782154558682170973036569614787958211046795852447091869133090398032425581578756049009553173389409511459120585867503794832974364133762752132148676722778116065519505752221967169165188813149141698327334507027154159430576076830032088968672707963864524614826517946445771599139146222511361903492918859986684340489973462472948145377509376;María;274168;255;745;853283;745
1954383436875902381336510388482776170545267682885976710759459594519669688817644871596300862298257202298540052283282150439390207061178222862311504805385499648535741370712074733786859828601498500433424314877447254300887770598557946233187564393391652656279049333803213548841404931292376384406863698193338168441698888168087180335241604630069268112076826477434410299989103051215147561730094075595882659666485631451659192607477891262824259673339198276798508397578926907376471830165280291057292286527638733604740649082805770253913796004703437872761655121023692340797642300194333080832901101590383557331776893415945522787980969122940554540157892704430937344002521069503066781445489153336196891770799638323947328372447252476187657606434765384624814219419652611708156428069779987496513123054467186917216505957487386009899371294109561820645276630842714553795515816364736706455417476668236714044006348342962094943616538947998870319686646513751087846692427151241698169588911069239803361117152295220119537300185537536864179675523198578219966816443947421753381644051521070242239495893729500890951539073073999660466554087861462157431174345131509558168912681121001368580131250026747452162878993846554781694525933141802961553880093549990119277912422934625524413874688958641431984417753873523739525656015325827031148349234790082164161332539882448814145834250808640910399350009142560676180522752244726546499694673965402452462098687454620135516343382753994147204920784458890574917794880524154161720396801878182993670129660404975964117972281439147402140667404212832106995024307517675252624564566616809829210336310014996792189165587703703370751541856101298370410272416219061302752795732788667672107542449170585525479722062031808603540856843471889842507156154023049887600566646755955282957320559501966070374308642439287975329156028040326836733254109016720517391253952544492314087999219554891631508631834398933831909376;JUAN;681117;254;746;833301;746
243232859427244648869420877570928643450071194019090945242237844093767792252097586943334183618626645350222418226945006086389152572698116898048972204447117906551638406650744677109978892100254186145597227443559353982289360839397742875292541500568401464614146466716706230439159928571981032977135195397823886196392582367813965917827809948111240605474066498332237819607523712955953849756443981535220606888852806562046158892768709580510013711896451559306829989394727361424487598229258093739052198736769946675275623449214239356375091453309767920962913817066759833831892951239137479971807749008504252534120317423522434880959603537230655923736176730688431015132705961013452754374267222142634812121529351748825085128741389524372564926271591995011408805981901926869377371123238687797154275097068303699919878036196978404069964530167328178684639229624388442673665279287442670175076805692070774570122324748071886448382268768164248541030266958606754685862405899305768613251580945651919165568836276157590559879449117365716775212284506925135823465465729522852573379248283588288932909182153659100487700097148195085195125516125472252852391647003547124022122413632003428885640802197313953342863963306184101347589469199746672056478452026240241448416552756758219512649237761843363442289421574557374704526001987139862232414199501110454361953875500717490654968494416257782644583576844727958901595272100660407913835944452248184188162306831304517582018730054965445766500578581277862437842955217239818489090423279158566223613653629647925126783543116952670511711671258632139955440740702446898235076715653427446285991363530036376339028357669292184012637318347227630167339143196899697716121037192549949698305719645301681057427553526091428120469308990533316615881297664948699232175546140217958985907313231955226859093378610390865984172229898349393425190234946523858338118656287412783386914369714252457708292853989376;María;92225;253;747;703844;747
712351118271257325377354317872624883784756898103055090873691804630733311553630942756710575224570122796990928992670946735860624446781209429122917173701551322229464157645076829380553946211331959713956993747878855458701110713781727895433478967976879884753064107394958262974777965241707552350412755728716009485795750299712782368284171321708198606739121914465130405124438396153260881933400348972100406822560373383871214254935913618837401148652236276555249956015623936080900851546563782527423806826457339069414882783361478476040366681359422771601533141390243120882074143751637653761357345998598499801614475217114776737475775704701228679363534972048610260572876494335529169966697708895448743209706923391370710736693551483393104430009214076104254090997198243064002829922004908539161189868927910922902564823273971823031627100095801728400102553853148244800404390776711096376773540433728807690925734437888117157387435987180624992525128876117909700385925059369482432682537086493495606266519507477281038676816601766855402999346367217124994536073602775047406431984226670007221031921695815892352423152721027680015397633897165397439418019262725041869937275570594976325954589190229854744203772367275665100504667531335782789344534541784912027832310443671145424554316591410867961670487806183803605622337175233932022276580511640663518216639224570777057918241077304248440871018701060973512302333349304831630840319892963631746027507067606664499206175207045493354901234842021196737815956997905029514795088814826495830097903000035731183499669312390383192348942956310649579632825012018071592445355773403131425720456303887772480090991654653457924353093720548347041291580393281765850237376931094895276745427149471612994193275545490428542561687757066399509703096981041140974283007200137146854660574993787707065248580025714422758879795664439795219748339806905764808629604581376;JUAN;466155;252;748;701901;748
53100424219950439671367674379431457365505335285479728810287131293386469649380348177841303121838533126974916437159774980731428937518233480522675507742585971717985078781081959487395170611932824595118212728257396212063011597078847141498108311015476193676863097372895044103400296098362753760759033835774296632414677472244034111661422886471375917756593406505702859151875269169910382108557495183226477510912112373547121758334207579505287776446864491290875671878510936386345766058289527350174267057850441861068779689626681748613536228813384554205599377449898706371822440755443922929148643265147661135490481722883420922131270532418066341254804389160777692339416399401836540890603097351535845068716796904382807997504129369662918130880344477387607551863575959424038063579810448753231188977088715380162444919033015597355418659279956750216358703703570045452481393196403037789312251797173327376478424690087834629320629685364255679450473092125216714319457282221257524049916535472176555905552824891673824527937778704914222512877948687740529606790005950345398529777699497185350403723140705421150318509678988731333241734462052958060352103107363443066204667010207398752346221873936607322591843635979315332923337634236020385154579618360393999563143599326870507318966994985970267601846166151343037369621584486160881658778532159881349153333215300156704943038259700085147871697024018307980455056515005964715540495733154241386962959755254038320618797592903902637852569066921845601668850765095953696638147724745747073514071051955150281755884707609013676815900480165071327897709273385928765815044124863284780267629818733717178401563354555280862421497274929314829271988805728935967072435125870474143238434756441002599125027659101717718314298753097427901934459170576873771565427563179354602309966390040235671723347031064096819566196225702965429660341686501376;María;185842;251;749;144265;749
373335540248278851332412102928591195394078145431753648732697333169484653514097710742511756782031333472206654190852903007549965905237861595173446531558466167489545916563139750222583752416053267715553490371900348692639368743298418515245036485945701678581070145860564868497135543125652669339642324991670960843376449830927993295199349838128355659973385698823210539582707427274975418215344743485465761083180061039097608221656008466738661298123281940214175208537109764393596705039945103214574250564817771202024502743646015150051058100291761400737870446963182460749136833309447620505771541458010612875339255810928223727491516390710851009153270467793484025611772612942146869682518534045385760287744380793805605604010599832441298357486785523216562787815720714229154889303601092886651884962669324101571816777091380588110472630189494665209597911700103315680793196353212867467194022426088798916375604514952003478175589244030635495681417583472252457789935598834102354415939770314105155221190647769942067569188988248743274086551209151160943159310840586427154509302426522233748046474487926855751774106751359490676013475489845439533108909641792042717459066815833782054677870856473703920225338027931033391441237701566800055704913655032273486458086779675463589223350474795694626084504570842048491660398260937870537404600482041525526121781712264723619977301384855143522576724084677718029157090614697867177651590602854435575129112987128591278281902267446045831046839894010131705555672997435931522228985343128998274230244752184580035043195442677138822416052978044225950647752041048705215803144744469343336263961453503233722523988560949511479082543855124090340497659326358188774131762031479576354071742594397833410825983119768368012263864460997159284729711416852521577126496315661243764594123380458974106490642743545689025591083872933658125440875968504198012716702077897178063778970749790929442116361667081326821376;JUAN;849928;250;750;794794;750
26243290982195530900528343750333527029339063157639696925138047467705297387845019475823183367093515770116353322499044680617378561731772509356617111809162674725481805270938932622059796650580476966277662836950250344164159600653504263446466470909880057645631949034978394006288169942125611754814973007020263738324806409103776349121222407654357576668407293738494350139800836896002773767558259550622072300416707434676019166369333658588389761599190312273663340816419060431340073343502639492442550929268458185928466485751674235020969692723766388116795233569696061787349317466516997673519423871144321357126558529761285418672623446830186338687947647558658557640164448891522797359809469651783340705322232336312270365179111115076705624646282890625449356364313138477358643641889217418428291971215959511809401365402382744791645725981841314889927924252397090776014057060754173256672584748938599520192737335017669995787216611970424546324438470675713079490773654599151401409993469008095281792818223418088894381401802606633248627509873786371428866339146075025430779192110503194555648827590724125596154174504081984032632275388512651127447562493019397688636837012212735683918795425174804638479925244298067034054270665616349320373577597960803179592087833035630541695914101349022058480807077610505676256155628472083385655460066282463777057381390800710843981903198532980498901091929470850275376621908616581286523546028943310352155270610957899636454667561207161484249669942505624731205849374860453738501794816673784085914118004343757806873704713431849371303830335302146637774744207399195754538691389420966308168517996817074204238923443228423720926715480395561008575897142934786648168948188437019999641733300085067002285131003870479720968845627384350049019276995829276734097245205263079890411933552262836951854775714311229669376;María;441722;249;751;892866;751
9358566877384525594112517648641159904353497035586409619145425409754776306638990489403984545198200758997838150779331641112266862094653528134344840757559013450116509786507234347486914893474916522827904868593600883004191238715073202146858175362815577764436748486354009389574521732324028840816888660825511679828146278366765885057948409270471211024652308849505587234155864114961374139394989087197347345586530086083444244659690870565785850974020485534834148712089411675091628692666338477977788110087627424239901990768335308750054239243549884190607517813374265370354810154602425182144762080759478657153561642225772378431688926277208775334201616226120169112769582995676111703850824838742903167656166996625020347909187212909920256610044767769988370181542390740353421212736571585236826857777808988467356539881608894227091285121828187112468825931377971111266780882613834160994233423168264589472799925725362056833921932247126904454262573454199422969259510513311864335040163069059625976168246869760717123450961563043435813471056688126301526782028759059179684356484470215653636127337137447363520408796964943379784319595634739609109617559487435758676266876285887070406073184033873365328231796566986000273774825844396834477575852382272206380608612042731887099112497255228719371254257360538325993345131717330144625825451950784501288880971167405491830735544483731753108640653191307148020009859779059540388102950556434085525137799784005923831349029290703900192179072669560329767456401669134325459630202125578441014389493876215929361459509679609760977978797245518555180077481625317469168819058288540989870069415367776197610173903661639268395960211163098361747371646525005412496309759314313111868229358982666548984218027873660667414947401954643395661547899477249151205376;JUAN;288834;248;752;507805;752
570410790592974518566967331423618664746036773190418964420720035771182430329575367345508686848680998391337589352007719081662232590749987828662961180017457787869843307315161078661924188520204465165786143588768786533090362073557112548794949915227344517079981551238272660345462708103134443791786312759504613643947911101102443156121732048716944463949550205955328888123695901822324332959430641273114625570518746581010383973282945534880818816134583590368813122564842201086852782044281364859111483812372571215434251746289096575968515090247685142286598507229838668486562326944599026411358053269225317473547588829114909255469643497210873319922290197940284286216799546950861862781541318006600000704883328935118351181525649601231380383647659339496545815890669241366922424703841713383380664908033956925595316296233883588482944312014257002946423607859575028227895707349879100858310691998848585421311711797712377914610552649773010650907423859650615344784930484161766640771829586824852999290228479956319444624218525792785451138012087666928717754321554116603508933180209750443484707356964609173187530310125655939847802328972042640776668887363945938884235884251202718780737219103489238341018276856103959164534342312177817825038006990317592240012959548602912928576594320031235812003293790911448790940517327937002241425750206168683280427342165963557502114334577327261549243088788163158880532291430392107684106448807488989562586696542755078938145732234969115741044032528734706813245234239033083103699794516232278949900564386256703706002660549412278228155557230845002778811558939828068447572736755672543396678319296907942638407387128026517644488089978155152808543226120020203811305776941811235655805680119603857242443067228085712510422573212796861444055846168740014840625111221270238212482372789074141293061323493412486326719770403116162138217592064362409475056456864320852383151686644950668459964194447082259665125376;María;361692;247;753;690628;753
244529960481043794394067379856793363114699249685628135180430232200348742697479278501250846085066896986254072646489298060554100430955619587135277213624120186039124062616284249543957578438517243811966576282667465070098324883741868453379677664851338628779582215303508841529780071513049261441956470669238161558184834127101235844988973732251613874641730151637815559659637811938840601739718019241951644868231152838354112984951585148868968269212880187201153787763983765393024700324268585526299579680505364905903067920982915865550816521462384025935026231374060905289414614525308640173637929455577762882553350705650725066615915229149758599057036323915447934345755572133792986688254812642770279308403931172705735991585654870896826704687502730680068312787751328661166241885800267386100160385660866998724372736114246246190029217301420127774505537723932733869554185638812855093329514712115991914035206327246677387121563227368345052809425695512805181916786376810088769200634366018388181929464265474647990574898676284957681652117809262877878412897687306556451256076366951319965512526833199533988006570924972716064760049056622812868625353732666651004117188365632054246458371043593744558194885692192717739992417091870640249658833553536694452871736162878511724153574399589545776477799733098985092576755771187216286751793248123153734758872336151470901113692133716447874718023527854799390693616025298774177701494757507386885366292909026204117994042517370579367458789280656360535135608412695756097775077231362958539743981084378061335123642056589816480820894352140358921478417378807672206600071246976394410703189423973542845402718893734099944101783792632754446573603230155163413026903344837024491683169348878183163641135773344433047118390290796369326845544658260143109001339160501731303614590132950367534450456247184756211175217945664459448079087036954997857403847308950724117350819434409471693029376;JUAN;734268;246;754;178627;754
3459156146635926302636609212374543887979053042113296835294473398908133728171249766722881847218431798996379931478652609701363354317026694000114327040526915690830725592483604155074010756618623887748903692384480453965950227623599238359830294991761285744504105336479883260826981588842594903656069564977517776427632488977296040919145486392565153622805660607060253454377761824733672985755279607734845456097108183232282639579663554491145432638205075789772901875735942159917767245618588012114654138779839990173580857984505261586349562795021636832676188442015449455388877665784116017181401267779869025231713735182668686443953516626127254654410792414457744584619713649062121292373977975869501882384321343285716332570370836725276012144750132552006515475357207018775398672065527184533648742641484284664297409810008560349979950296409938841585225352276121184699045152426231740040434868916029055271314169419402961826886227281479349465117348375992315148560380775970626577094064298471928892789078499278808893620697862079557959743899781133799260840700052440174412525369932269439861136141659832295427619370046678285641075887457717754200536794079667162215914475635169223495493035622941191412398610083395149373356414686639379459141384574425898458573824961366368968940706708831288466901995131504676668029896499876031531663108261588741396461259900801554094256720418109658135880264318667543188610847195343316713061746503386283357284283307136800498768022087572939798000786932993067337074835361479249670207709585339313611650354242812072869830919860870853417116181880858011859960239691069194168424056857456701203728861714869762434256814555720384136448979634843933331759122403203834642469350995028269184619923069437983994625607097962180311386135190372363586476585174530748454542635552827586784710069332213760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;María;622737;245;755;472563;755
10444125983562768550910343579072391307271228661642500860686844860695879770366571657803410315272711737798304079142942963364080523226461030073082230548606486035569362565109594629678492346184284191399751759699354826417799838003102034098245870919363763037258676082284144133293358602158265786304567884401054873309437884768980462000471009486039488016003850582837442726268394376935268576609842498801459644363787050416253461010921726880278733647077035259822313529190819449713300608541616356428182013454365248802671933714197007754910675453340451823884941469374619567718467978364842331830014401250157678402853415111471068657100303628264250134935681443576495708798188143555178879992933470327693815652059886857790396975426628016159783606154666772159272523260769165388153632164081193961697195094847639406942156946469086940548405835269230126947792968755927394681606620316620191929359216184039002068007116689872954810264299206326609575859589528391431935622515687820315432330650489317355407039620146402372916872123160667306026885812159067892977839650903130195403661960610628804254696286777492219010425885784698248596960983627450885458773972094430258955783295511911120853565306289152726288284923763759676619827957385839376160080555648797875470767701642218886713707738909527616068695582682560154483836984413300712064491545035646955126645927065121128281913815672955355763705527226407444182154652084475396531230738396766869639542918504194779407916681287832542486248327714861454098055766061818541989354787063265725678233367447633861159959492050746206254924365600942486685588877781470427138614403572548502788074581239421183109955959129212995919243180755076514432704411047800975356223403961813363881363250643729874664618566044426782397210336951914954685908335867629824990817036533760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;JUAN;206019;244;756;343637;756
3147161014064980885082466837166829224192502103445828461673556628620643492091469620690021663534713804782421186114851381499032793771642679161817965298558378180150775265706982743239983829246438490845365519243250762094354959304505542847946594326516883359627797855240367817609317242137011355803080270765735202904510858717270079624111740464967109637186249848311048710959726488131485146572814683275325846215597070781956550372694983817321445537755427906788852599883315702545081278937236317763715911839716035741967889633534188268973614164513750262273694728065422933146848051645905961739224018106772942925939142426766856155616130210527254804460665626853510942099166461469184513789435045650835002737640104381639313410966204345953593246455292297161551555326031742384829421430084474884212499125938973507853231352954267715000070623036881384899750917454516175703684525062315257779167959370299809411364548521938155323739481490383492498956962522209539234011747225622196243055126597608857296355403902933674567623595174271767752987071165490736351849203115073231694036944009969420361464405123576606868364716867129647222937014695134025402871109707089589792404961336025274807762002049775791950828050957283431620479408711653380558559057661298537889050602465126860844197821162140653438341399966163023804103143784034441072262907401346959331045490495158899556219864794007366608331224757187256732733251837724160467693549017034092515291266684660597663053577979091409538303937975985338463514506777456726192695475191149615732135321187644074761340987849711786496446832841238018502167658468997974435928901816456503004516800685986998715911225618842335350992400896095274783759011505296936319077568344946833983221206366533245487529718010437965878124270704830513291777881134335791871325068203158023623687121305331332213984914965088104700942904295631714627590745301978931490176895320214540144545118236649187460930562659897573376;María;432257;243;757;918047;757
206196578784000662437654757917456884276097874340689068869509741690747890108760524163283932613346563044971072384031123772425290463633465274810268010552574722965494406354183563605204878619305957512219647768919544834049487471257534552184605862040745919169114659532716166702446251852925386478527055553030910073330924744116019019484391048866222126329319764003565080257540773966697429141049939953315305965626719256590293719956071507836987074917963871011386634996863415562584375858198255633363710423751731160588772713983727616086065719339165050478193779550657450088543328401343136086196229812023994195344852910008563808675483888754123615612440072432907852155669457460686657247931358776310194821087967730677426355631225102934675812295320307367229422142161346436077924746215368443877665014531016899457659844837951178428413275859976432731977268919243088982385913127273162668834513817255593040156598250720582886542097385902739103389541500520671513482181246150694182413751649684467177956049735682757139651522576001108029772713040993926139767643803930117650091907154312882770020890318204709038639421212553998094254083566767831237073298962464801283152290643213879319769543308759373316698787274570960169032582171418876322933482788649094487210878591347337876139357060370682979814711988037401011449131794313367666789310117674609972953423945677048956015042504303668438783836686215883847559646615914452021703572605974480096258235686781881661321043715308794438124244399238167377682173863942952979893295988514601109932498281483491252012291461560157139080813389098232202085596719321099181515777576227678237876179535408467563282179747333717082703231528036197258138426526927101783342267726161588900474692328756016282753648466753223041895076066502982252337154109576726665321080593166412972789607716916191997717889728289442889657883407045443350819250765814369799406949149078951999666349488419819749376;JUAN;953011;242;758;648513;758
50542477983039544983200352939313100474120763802864814664964607002019612843335102983064773008097738447306585786958742999908582728364669069024207880138244999178642812142970300053854805795232565967309583550138897013786411778510318632810034500173883340942450815432229526684840454836128457405303093748988931445228620826388043261921998520496310643202430808341484323176495296586704613569731787825617952248530904908440313829770808288218569851542840201290783586325870675648305006406106586305279924906105401758882092740935766694282904305804439410003185276488101758737371831386809965741475276549371593446165017894808904769869266476411645036398641248398367849102005651565735180085610312497391479766623470220761291895401939442427659541138858454553250553917162183115986298765234470738257947222550612507052443206659697764338784820262963524280241662269905168502698241345404168900837880652717080173781051295976505694263833436454222700356462247164564567297963394311883254839082225471665262995995769639968267760654768350634499761445497220216342302989307809564941989156255277715114341938160936215834862767440671760037356503633572069797401110913287785163292399142311597901116283110175156872452669130658087976410052866767075655694356533579124876828711344269579610811311983724430906977649363712134508592177456580374573003173953685965480608929590013603354589560013864132036895563460331177755634993068794613086934250690000824626838499116368939749479946206687811189478147154450500444130932028054306646797600774045493726394223611673509768140105475138447951296871022650055932618462905453614758319998322818339845730742210841595829206951727271314423528094796618798335425940188913977714403813153863841779088233614097083788701622404823831826561697719094071504533363644731358655003639703982198805032079280108149966704774589796331278549205162403586300902158682347327978253878309496738021376;María;256594;241;759;341168;759
637601630982988501269704349677596267904055072409446522966486734364643496432298110087906383895407657686312918079233674036102369539951216498260183150730213620334268777404503091960382723849760200608518945438268904732417457328748510335520263694407234366308567957099922911948197233228038340065690044855782751694856119273091439008086116219592068262648949501455844709520672489490242491525331724259893227400870782866008981481327948188217027656519701806432193387409591966207533773674241542855657395560759656557344040927228475329088129307435091987253962530340756685716749372227324893612500103447317908705511943001902246133026280213399458754588762031204777875062149570522681411224441736616721516662698369116997999462365679855282195252389618476686145380323064843876797316428518348203475340758393913118547563851647704308583361625445749405049875146551096068997448663693388409463955307430396440768886243107932989404758626532606310469539170527912399670400486787674300437792870608063524819730021277169663106664877775481676593146856221465082205007519161431080153294544585366186574620464319520415952514821564930751120056377965991713351116989778850600154536447993741290931467946968610146438806244529957155260217156311312158634354143514407883337819571091102622574850719530148938951768207843417381041523999192091997153782558129379920753376969969412628866967764922767923565511702143862186400488637257217308731573261038075916082326857019771307418727043185955954253592414795375133224099724480658139258323375848235993894638594318894510466228985484145924720606562290119684238375958129684850335189957394145611918129314229230933426001374184680853403983773391778213928377477570730011249910861164338426538748143353763259195005407727270973677388614982097915477254890090296080779271769870738356643391627435826508626051089788441705780499086824838225824100826366984036991371042845467267301376;JUAN;670314;240;760;524722;760
6254564170745501236034124215359152172829736306632484308630049841413836720340712338168925018089091150585724125720623664279505838602512627435420026517798599321092521118714562745568418227784403072280227922830974047070995010102670381250347900844756271864687044309242968177441620772374949687070331465766340690025797896523899276210108068856786055848250723858042940398204693448497821663454552899227232671949288795646184595765134018457461762712620453457791730395729655324280407429095725205748464648731884002344661432160324048154801830128742385419949755695507319446137942697110692611078327893421013065796282188888553191707730816025656995414941072193622639279232531270040839889145181826352973050880462623882472890761640285324303302401516979784936104914740175364767968987688366387997814050799529278511225207671086101172863730568660055891783379671837275175584490300997411837188699995631298988893730580311342337203700352060182245138496199852855404612624598014073017923586138092773034171212105565101302464516303496342444318884033058597177529634716892406855735876828169606496800229507244951087942487138534434995619921257147939220594168355827431654277806639922158333543886821064949408765324058076627658702015291667707265049508282707572837355083068363574801972692276822065603395407869017196445288060935699323553572933787013811641601535621241780696110311345832253546168499658131282892752663415742895452672759753235823850131494781874055724184530504536142619565423993647843125934976770230923380978516075035744409020460647051804802794076227928992070874596483698137999608075092020866590537881776661261117324109165864724978725520444683052257136188867289742461346023878908033616187883759661501721258098944651724290029513778436209092854933126763777460184231658920802996010224195154198205164934478392149833448655050819403399527370372461866613943651670286723295980129268288147807821451665621455854286609326461157376;María;34570;239;761;261201;761
1922867760866417571121238590917766234401681701495595541593051368677820034318547790526084902068321034216732637839813802556393242050029796256581758064485018734498642464413869133433350760511545983668126549531005866331682008657301117406899062690231711648059408423217803741048420841115143377747831167168771990724282169018575897509220761432258730204780201958133024093338469059220000563159798106389179742944565588961523475105052064915968004538156458479352675945948298397099265890059616303042211757425890862634696236516800405104011091500171292064043521341495859614867634522418792213032589740592329470089484261897270872792244484660378692963049721917230419440346103179681960925345291716647504113926506858629785980769307763641757012018556650974953785533223084542725915044447185708854194031018201825213447230080378615801989710622605132887691267090795948533059062346394792810723687227369524707577671748122106655692741580661486885774887749321737233647254557759647557328009731423444319954091592946419523393101555692209741697757108300718586925348128136870289872832132284404048929407158156496239415201165709645061571783790130735980041177670559400730176924890541317112711133962631456364800381426210724289768969265493356775003250716285265747049567861462133390443052216369941923324031549897297186399368300305331300672965019905144142948914707389904943341675669266422784025939645580134551674362833326219485468959035455200396470295731052836036488730110256830665695578256721944146521661894269973050097695411657160484356668260419439535434318366522982257921967283729177695203770719960878951830742821721544153964498149556919097355456011657434806481165168102631143298211826978775822430630483864329030913179050014987423208676909836504326940776760543184900060216008400114375751730612092452479562354035323212077478548334501579269277949458425885620337731047484456478863954664848871441498265478443211922767794405376;JUAN;231776;238;762;379323;762
6609877488932817892402151634075642453406088994635329709966585710535074443389769851221108034088643690779220962286929330563989290017259521404247974122718595433136293648377570949609559535822235856123885042783129781708138219728995153070231749290675790716149325528642458467257078774745483178149873309340994341902039938009970431840227726085295828314795562014112110115519736454111906464103778940218271662850310218662593320162174003007681480757930784582593873795713107354887651009220832057463764858330970904918692533920222252820876394455251062641719856085268568423826156838392049605072273393593658662562231963466140344985506632702842928112914269462688281040222592983520466972115182165999210740053187769442245559136993035151148224116727461195601054946339537021822975868797908351227040174048614418706671934723877649831191847629003495339790496349588219177477279039301303798047555276491610744397745507545787404380032053244722928643612019821578661059681499992272402540688111779612131783422374553186943224070633619800035940879090487055429156873674232689999439072494898819680898586150511760508655110000289622495987124794801049101946418982600595134732817333647630271995919118098046774865557436352848708535454236694992843159860906167219826304190631004444447816298072034147279359254429782836498594523796470959824502017354123245291166141585664475392874549131762811149573737092090462801931791927562817801757949017311646773123774277344151285391077203289146995517099514276634054186845950236857296266884177916150297285484408462981839122128111586400803511902560865237872851517053277941908941493682521824782064370390220058244377941161732404269790500283355185090030258535794627867845724084391573450076777063257961428119572442909059276431738639558998454983409661552684966597360272095801826165238606201880449988010370678318257910088210937133498406120927133782380015719752831891054711013376;María;968512;237;763;522071;763
